node_id,node_name,source,direction,broker_host,broker_port,current_topic,domain,role,current_payload,current_qos,current_retain,proposed_suffix,proposed_full_topic,proposed_payload,proposed_retain,migration_status,contract_present,notes,occurrences,node_ids,node_names,sources
b5960f2b4677e29c,Outbound Router Luci,function_application_topic,application_mapping,,,zara/android/domotica/light/${targetDevice}/state,lights,STATE,scalar_or_boolean,,,light/${targetDevice}/state,${baseTopic}/light/${targetDevice}/state,normalized_scalar,true,CURRENT_APP_NAMESPACE,no,Topic proposto non ancora presente nel contratto.,1,b5960f2b4677e29c,Outbound Router Luci,function_application_topic
cf899af1e8162086,Outbound Router Settaggi,function_application_topic,application_mapping,,,zara/android/domotica/system/luci_eco/state,lights,STATE,scalar_or_boolean,,,system/luci_eco/state,${baseTopic}/system/luci_eco/state,normalized_scalar,true,CURRENT_APP_NAMESPACE,no,Topic proposto non ancora presente nel contratto.,1,cf899af1e8162086,Outbound Router Settaggi,function_application_topic
cf899af1e8162086,Outbound Router Settaggi,function_application_topic,application_mapping,,,zara/android/domotica/system/luci_piscina_auto/state,lights,STATE,scalar_or_boolean,,,system/luci_piscina_auto/state,${baseTopic}/system/luci_piscina_auto/state,normalized_scalar,true,CURRENT_APP_NAMESPACE,no,Topic proposto non ancora presente nel contratto.,1,cf899af1e8162086,Outbound Router Settaggi,function_application_topic
01283d5864cde9b4,Inbound Router Settaggi,function_application_topic,application_mapping,,,zara/android/domotica/system/holiday/set,system,COMMAND,scalar_or_boolean,,,system/holiday/set,${baseTopic}/system/holiday/set,scalar_or_boolean,false,CURRENT_APP_NAMESPACE,no,Topic proposto non ancora presente nel contratto.,1,01283d5864cde9b4,Inbound Router Settaggi,function_application_topic
01283d5864cde9b4,Inbound Router Settaggi,function_application_topic,application_mapping,,,zara/android/domotica/system/sensore_portico/set,system,COMMAND,number,,,system/sensore_portico/set,${baseTopic}/system/sensore_portico/set,number,false,CURRENT_APP_NAMESPACE,yes,Topic presente nel contratto applicativo.,1,01283d5864cde9b4,Inbound Router Settaggi,function_application_topic
cf899af1e8162086,Outbound Router Settaggi,function_application_topic,application_mapping,,,zara/android/domotica/system/set,system,COMMAND,scalar_or_boolean,,,system/set,${baseTopic}/system/set,"json_object {automaticClimate:boolean,...}",false,CURRENT_APP_NAMESPACE,yes,Topic presente nel contratto applicativo.,1,cf899af1e8162086,Outbound Router Settaggi,function_application_topic
01283d5864cde9b4,Inbound Router Settaggi,function_application_topic,application_mapping,,,zara/android/domotica/system/time_range/set,system,COMMAND,scalar_or_boolean,,,system/time_range/set,${baseTopic}/system/time_range/set,scalar_or_boolean,false,CURRENT_APP_NAMESPACE,no,Topic proposto non ancora presente nel contratto.,1,01283d5864cde9b4,Inbound Router Settaggi,function_application_topic
cf899af1e8162086,Outbound Router Settaggi,function_literal,function_reference,,,zara/domotics/porch_sensor,system,READ_ONLY,number,,,system/sensore_portico/state,${baseTopic}/system/sensore_portico/state,number,true,LEGACY_MAP,no,Topic proposto non ancora presente nel contratto.,3,cf899af1e8162086 ; d073880643e29f9e ; fc0ba16b2241adf1,Outbound Router Settaggi ; d073880643e29f9e ; fc0ba16b2241adf1,function_literal ; mqtt_node
cf899af1e8162086,Outbound Router Settaggi,function_literal,function_reference,,,zara/domotics/time_range,system,READ_ONLY,unknown,,,system/time_range/state,${baseTopic}/system/time_range/state,unknown,true,LEGACY_MAP,no,Topic proposto non ancora presente nel contratto.,2,2b99835ee36a758d ; cf899af1e8162086,2b99835ee36a758d ; Outbound Router Settaggi,function_literal ; mqtt_node
01283d5864cde9b4,Inbound Router Settaggi,function_application_topic,application_mapping,,,zara/android/domotica/system/enabled/state,system,STATE,scalar_or_boolean,,,system/enabled/state,${baseTopic}/system/enabled/state,normalized_scalar,true,CURRENT_APP_NAMESPACE,no,Topic proposto non ancora presente nel contratto.,1,01283d5864cde9b4,Inbound Router Settaggi,function_application_topic
cf899af1e8162086,Outbound Router Settaggi,function_application_topic,application_mapping,,,zara/android/domotica/system/holiday/state,system,STATE,scalar_or_boolean,,,system/holiday/state,${baseTopic}/system/holiday/state,normalized_scalar,true,CURRENT_APP_NAMESPACE,no,Topic proposto non ancora presente nel contratto.,1,cf899af1e8162086,Outbound Router Settaggi,function_application_topic
cf899af1e8162086,Outbound Router Settaggi,function_application_topic,application_mapping,,,zara/android/domotica/system/sensore_portico/state,system,STATE,number,,,system/sensore_portico/state,${baseTopic}/system/sensore_portico/state,number,true,CURRENT_APP_NAMESPACE,no,Topic proposto non ancora presente nel contratto.,1,cf899af1e8162086,Outbound Router Settaggi,function_application_topic
cf899af1e8162086,Outbound Router Settaggi,function_application_topic,application_mapping,,,zara/android/domotica/system/time_range/state,system,STATE,scalar_or_boolean,,,system/time_range/state,${baseTopic}/system/time_range/state,normalized_scalar,true,CURRENT_APP_NAMESPACE,no,Topic proposto non ancora presente nel contratto.,1,cf899af1e8162086,Outbound Router Settaggi,function_application_topic
ef9798fe30ae6866,App Main Router,function_literal,function_reference,,,/maxNightSpeed/set,unclassified,COMMAND,scalar_or_boolean,,,,,scalar_or_boolean,false,MANUAL_REVIEW,no,,1,ef9798fe30ae6866,App Main Router,function_literal
bd8d66b09aae991f,Inbound Router Termostati,function_literal,function_reference,,,zara/domotics/AC/command,unclassified,COMMAND,unknown,,,,,unknown,false,MANUAL_REVIEW,no,,1,bd8d66b09aae991f,Inbound Router Termostati,function_literal
bd8d66b09aae991f,Inbound Router Termostati,function_literal,function_reference,,,zigbee2mqtt/Termostato_Bagnetto/set,unclassified,COMMAND,scalar_or_boolean,,,,,scalar_or_boolean,false,PHYSICAL_TOPIC,no,,1,bd8d66b09aae991f,Inbound Router Termostati,function_literal
bd8d66b09aae991f,Inbound Router Termostati,function_literal,function_reference,,,zigbee2mqtt/Termostato_Bagno/set,unclassified,COMMAND,scalar_or_boolean,,,,,scalar_or_boolean,false,PHYSICAL_TOPIC,no,,1,bd8d66b09aae991f,Inbound Router Termostati,function_literal
8c073d7419d1dffd,Esecuzione Hardware,mqtt_node,bridge_to_broker,192.168.1.20,1883,,unclassified,READ_ONLY,unknown,1,false,,,unknown,true,DYNAMIC_TOPIC,no,Nodo disabilitato nel flow corrente.,7,302a2960a9fdf64f ; 42c039cfb62a43a2 ; 59b830f96fe6bb19 ; 8c073d7419d1dffd ; e21a5bab7aaa539f ; mqtt_out_alexa ; mqtt_out_locale,302a2960a9fdf64f ; 42c039cfb62a43a2 ; 59b830f96fe6bb19 ; Aggiorna Stato App (Retain) ; Esecuzione Hardware ; MQTT Esterno (Alexa) ; MQTT Locale (App & ESP),mqtt_node
966f722b97b6dfd5,Gateway Energia,function_literal,function_reference,,,${APP_BASE}/acsPufferTemp,unclassified,READ_ONLY,unknown,,,acsPufferTemp,${baseTopic}/acsPufferTemp,unknown,true,CURRENT_APP_NAMESPACE,yes,Topic presente nel contratto applicativo.,1,966f722b97b6dfd5,Gateway Energia,function_literal
84374abab73c53ba,Gateway Ambienti,function_literal,function_reference,,,${APP_BASE}/env/humBedroom,unclassified,READ_ONLY,unknown,,,env/humBedroom,${baseTopic}/env/humBedroom,unknown,true,CURRENT_APP_NAMESPACE,yes,Topic presente nel contratto applicativo.,1,84374abab73c53ba,Gateway Ambienti,function_literal
84374abab73c53ba,Gateway Ambienti,function_literal,function_reference,,,${APP_BASE}/env/humLiving,unclassified,READ_ONLY,unknown,,,env/humLiving,${baseTopic}/env/humLiving,unknown,true,CURRENT_APP_NAMESPACE,yes,Topic presente nel contratto applicativo.,1,84374abab73c53ba,Gateway Ambienti,function_literal
84374abab73c53ba,Gateway Ambienti,function_literal,function_reference,,,${APP_BASE}/env/humOutdoor,unclassified,READ_ONLY,unknown,,,env/humOutdoor,${baseTopic}/env/humOutdoor,unknown,true,CURRENT_APP_NAMESPACE,yes,Topic presente nel contratto applicativo.,1,84374abab73c53ba,Gateway Ambienti,function_literal
84374abab73c53ba,Gateway Ambienti,function_literal,function_reference,,,${APP_BASE}/env/tempBedroom,unclassified,READ_ONLY,unknown,,,env/tempBedroom,${baseTopic}/env/tempBedroom,unknown,true,CURRENT_APP_NAMESPACE,yes,Topic presente nel contratto applicativo.,1,84374abab73c53ba,Gateway Ambienti,function_literal
84374abab73c53ba,Gateway Ambienti,function_literal,function_reference,,,${APP_BASE}/env/tempLiving,unclassified,READ_ONLY,unknown,,,env/tempLiving,${baseTopic}/env/tempLiving,unknown,true,CURRENT_APP_NAMESPACE,yes,Topic presente nel contratto applicativo.,1,84374abab73c53ba,Gateway Ambienti,function_literal
84374abab73c53ba,Gateway Ambienti,function_literal,function_reference,,,${APP_BASE}/env/tempOutdoor,unclassified,READ_ONLY,unknown,,,env/tempOutdoor,${baseTopic}/env/tempOutdoor,unknown,true,CURRENT_APP_NAMESPACE,yes,Topic presente nel contratto applicativo.,1,84374abab73c53ba,Gateway Ambienti,function_literal
966f722b97b6dfd5,Gateway Energia,function_literal,function_reference,,,${APP_BASE}/pufferAltoTemp,unclassified,READ_ONLY,unknown,,,pufferAltoTemp,${baseTopic}/pufferAltoTemp,unknown,true,CURRENT_APP_NAMESPACE,yes,Topic presente nel contratto applicativo.,1,966f722b97b6dfd5,Gateway Energia,function_literal
966f722b97b6dfd5,Gateway Energia,function_literal,function_reference,,,${APP_BASE}/pufferBassoTemp,unclassified,READ_ONLY,unknown,,,pufferBassoTemp,${baseTopic}/pufferBassoTemp,unknown,true,CURRENT_APP_NAMESPACE,yes,Topic presente nel contratto applicativo.,1,966f722b97b6dfd5,Gateway Energia,function_literal
ab8e8c591cefc337,Configurazione Sottoscrizione Dinamica,function_literal,function_reference,,,/#,unclassified,READ_ONLY,unknown,,,,,unknown,true,MANUAL_REVIEW,no,,1,ab8e8c591cefc337,Configurazione Sottoscrizione Dinamica,function_literal
9ac2eb0ded5a2efd,9ac2eb0ded5a2efd,mqtt_node,broker_to_bridge,192.168.1.15,1883,emon/resolDL2/sensor1,unclassified,READ_ONLY,number,2,,,,number,true,MANUAL_REVIEW,no,,1,9ac2eb0ded5a2efd,9ac2eb0ded5a2efd,mqtt_node
966f722b97b6dfd5,Gateway Energia,function_literal,function_reference,,,emon/resolDL2/sensor2,unclassified,READ_ONLY,number,,,pufferBassoTemp,${baseTopic}/pufferBassoTemp,number,true,LEGACY_MAP,yes,Topic presente nel contratto applicativo.,2,966f722b97b6dfd5 ; efe270ec96f87af7,Gateway Energia ; efe270ec96f87af7,function_literal ; mqtt_node
966f722b97b6dfd5,Gateway Energia,function_literal,function_reference,,,emon/resolDL2/sensor3,unclassified,READ_ONLY,number,,,pufferAltoTemp,${baseTopic}/pufferAltoTemp,number,true,LEGACY_MAP,yes,Topic presente nel contratto applicativo.,2,0b370faa3935fe88 ; 966f722b97b6dfd5,0b370faa3935fe88 ; Gateway Energia,function_literal ; mqtt_node
966f722b97b6dfd5,Gateway Energia,function_literal,function_reference,,,emon/shellyACS/tempACS,unclassified,READ_ONLY,unknown,,,acsPufferTemp,${baseTopic}/acsPufferTemp,unknown,true,LEGACY_MAP,yes,Topic presente nel contratto applicativo.,2,8c0fe215629e8f46 ; 966f722b97b6dfd5,8c0fe215629e8f46 ; Gateway Energia,function_literal ; mqtt_node
118da562063f2d9a,118da562063f2d9a,mqtt_node,broker_to_bridge,192.168.1.15,1883,shellies/shelly1-771284/relay/0,unclassified,READ_ONLY,auto,2,,,,auto,true,PHYSICAL_TOPIC,no,,1,118da562063f2d9a,118da562063f2d9a,mqtt_node
e338f28f56433e4c,e338f28f56433e4c,mqtt_node,broker_to_bridge,192.168.1.15,1883,shellies/shelly1-B8C284/relay/0,unclassified,READ_ONLY,auto,2,,,,auto,true,PHYSICAL_TOPIC,no,,1,e338f28f56433e4c,e338f28f56433e4c,mqtt_node
3f0b0e50b51f8568,3f0b0e50b51f8568,mqtt_node,broker_to_bridge,192.168.1.15,1883,shellies/shelly1-B92AF0/relay/0,unclassified,READ_ONLY,auto,2,,,,auto,true,PHYSICAL_TOPIC,no,,1,3f0b0e50b51f8568,3f0b0e50b51f8568,mqtt_node
966f722b97b6dfd5,Gateway Energia,function_literal,function_reference,,,zara/android/domotica,unclassified,READ_ONLY,unknown,,,,,unknown,true,DYNAMIC_TOPIC,no,,11,01283d5864cde9b4 ; 47032d1afbd3badf ; 84374abab73c53ba ; 966f722b97b6dfd5 ; ab8e8c591cefc337 ; ad2a868186bbe8b6 ; bb9aca93c54b36f1 ; bd8d66b09aae991f ; cf899af1e8162086 ; ef9798fe30ae6866 ; fc51aac30db89430,App Main Router ; Configurazione Sottoscrizione Dinamica ; Formatta Response App ; Gateway Ambienti ; Gateway Energia ; Inbound Router Settaggi ; Inbound Router Termostati ; Outbound Router Settaggi ; Outbound Router Termostati ; function 29 ; function 33,function_literal
966f722b97b6dfd5,Gateway Energia,function_application_topic,application_mapping,,,zara/android/domotica/acsPufferTemp,unclassified,READ_ONLY,unknown,,,acsPufferTemp,${baseTopic}/acsPufferTemp,unknown,true,CURRENT_APP_NAMESPACE,yes,Topic presente nel contratto applicativo.,1,966f722b97b6dfd5,Gateway Energia,function_application_topic
84374abab73c53ba,Gateway Ambienti,function_application_topic,application_mapping,,,zara/android/domotica/env/humBedroom,unclassified,READ_ONLY,unknown,,,env/humBedroom,${baseTopic}/env/humBedroom,unknown,true,CURRENT_APP_NAMESPACE,yes,Topic presente nel contratto applicativo.,1,84374abab73c53ba,Gateway Ambienti,function_application_topic
84374abab73c53ba,Gateway Ambienti,function_application_topic,application_mapping,,,zara/android/domotica/env/humLiving,unclassified,READ_ONLY,unknown,,,env/humLiving,${baseTopic}/env/humLiving,unknown,true,CURRENT_APP_NAMESPACE,yes,Topic presente nel contratto applicativo.,1,84374abab73c53ba,Gateway Ambienti,function_application_topic
84374abab73c53ba,Gateway Ambienti,function_application_topic,application_mapping,,,zara/android/domotica/env/humOutdoor,unclassified,READ_ONLY,unknown,,,env/humOutdoor,${baseTopic}/env/humOutdoor,unknown,true,CURRENT_APP_NAMESPACE,yes,Topic presente nel contratto applicativo.,1,84374abab73c53ba,Gateway Ambienti,function_application_topic
84374abab73c53ba,Gateway Ambienti,function_application_topic,application_mapping,,,zara/android/domotica/env/tempBedroom,unclassified,READ_ONLY,unknown,,,env/tempBedroom,${baseTopic}/env/tempBedroom,unknown,true,CURRENT_APP_NAMESPACE,yes,Topic presente nel contratto applicativo.,1,84374abab73c53ba,Gateway Ambienti,function_application_topic
84374abab73c53ba,Gateway Ambienti,function_application_topic,application_mapping,,,zara/android/domotica/env/tempLiving,unclassified,READ_ONLY,unknown,,,env/tempLiving,${baseTopic}/env/tempLiving,unknown,true,CURRENT_APP_NAMESPACE,yes,Topic presente nel contratto applicativo.,1,84374abab73c53ba,Gateway Ambienti,function_application_topic
84374abab73c53ba,Gateway Ambienti,function_application_topic,application_mapping,,,zara/android/domotica/env/tempOutdoor,unclassified,READ_ONLY,unknown,,,env/tempOutdoor,${baseTopic}/env/tempOutdoor,unknown,true,CURRENT_APP_NAMESPACE,yes,Topic presente nel contratto applicativo.,1,84374abab73c53ba,Gateway Ambienti,function_application_topic
966f722b97b6dfd5,Gateway Energia,function_application_topic,application_mapping,,,zara/android/domotica/pufferAltoTemp,unclassified,READ_ONLY,unknown,,,pufferAltoTemp,${baseTopic}/pufferAltoTemp,unknown,true,CURRENT_APP_NAMESPACE,yes,Topic presente nel contratto applicativo.,1,966f722b97b6dfd5,Gateway Energia,function_application_topic
966f722b97b6dfd5,Gateway Energia,function_application_topic,application_mapping,,,zara/android/domotica/pufferBassoTemp,unclassified,READ_ONLY,unknown,,,pufferBassoTemp,${baseTopic}/pufferBassoTemp,unknown,true,CURRENT_APP_NAMESPACE,yes,Topic presente nel contratto applicativo.,1,966f722b97b6dfd5,Gateway Energia,function_application_topic
1d09b533095d68c1,1d09b533095d68c1,mqtt_node,bridge_to_broker,192.168.1.20,1883,zara/domotics/modalitavacanza,unclassified,READ_ONLY,unknown,0,true,system/holiday/state,${baseTopic}/system/holiday/state,unknown,true,LEGACY_MAP,no,Topic proposto non ancora presente nel contratto.,3,1d09b533095d68c1 ; 28256464972b2329 ; cf899af1e8162086,1d09b533095d68c1 ; 28256464972b2329 ; Outbound Router Settaggi,function_literal ; mqtt_node
ba0948194022d617,Ascolto Hardware Reale,mqtt_node,broker_to_bridge,192.168.1.20,1883,zigbee2mqtt/+,unclassified,READ_ONLY,unknown,1,,,,unknown,true,PHYSICAL_TOPIC,no,,1,ba0948194022d617,Ascolto Hardware Reale,mqtt_node
c8bf45a2bc859241,zigbee2mqtt/Sonoff AirGuard TH camera matrimoniale,mqtt_node,broker_to_bridge,192.168.1.15,1883,zigbee2mqtt/Sonoff AirGuard TH camera matrimoniale,unclassified,READ_ONLY,unknown,2,,,,unknown,true,PHYSICAL_TOPIC,no,,2,84374abab73c53ba ; c8bf45a2bc859241,Gateway Ambienti ; zigbee2mqtt/Sonoff AirGuard TH camera matrimoniale,function_literal ; mqtt_node
84374abab73c53ba,Gateway Ambienti,function_literal,function_reference,,,zigbee2mqtt/Sonoff AirGuard TH esterno cucina,unclassified,READ_ONLY,unknown,,,,,unknown,true,PHYSICAL_TOPIC,no,,2,11f0be7d90a47f54 ; 84374abab73c53ba,Gateway Ambienti ; MQTT Sonoff AirGuard TH esterno cucina,function_literal ; mqtt_node
cee938eea10f7bd4,cee938eea10f7bd4,mqtt_node,broker_to_bridge,192.168.1.20,1883,zigbee2mqtt/TU-cucinaEsterno,unclassified,READ_ONLY,unknown,2,,,,unknown,true,PHYSICAL_TOPIC,no,,1,cee938eea10f7bd4,cee938eea10f7bd4,mqtt_node
fc51aac30db89430,Outbound Router Termostati,function_literal,function_reference,,,zigbee2mqtt/Termostato_Bagnetto,unclassified,STATE,unknown,,,,,normalized_scalar,true,PHYSICAL_TOPIC,no,,1,fc51aac30db89430,Outbound Router Termostati,function_literal
fc51aac30db89430,Outbound Router Termostati,function_literal,function_reference,,,zigbee2mqtt/Termostato_Bagno,unclassified,STATE,unknown,,,,,normalized_scalar,true,PHYSICAL_TOPIC,no,,1,fc51aac30db89430,Outbound Router Termostati,function_literal
cf899af1e8162086,Outbound Router Settaggi,function_application_topic,application_mapping,,,zara/android/domotica/vmc/maxNightSpeed/set,vmc,COMMAND,scalar_or_boolean,,,vmc/maxNightSpeed/set,${baseTopic}/vmc/maxNightSpeed/set,scalar_or_boolean,false,CURRENT_APP_NAMESPACE,yes,Topic presente nel contratto applicativo.,1,cf899af1e8162086,Outbound Router Settaggi,function_application_topic
893cab22b022f9f7,Inbound Router VMC,function_literal,function_reference,,,/esp8266/brink/fanspeed,vmc,READ_ONLY,unknown,,,,,unknown,true,MANUAL_REVIEW,no,,1,893cab22b022f9f7,Inbound Router VMC,function_literal
ef9798fe30ae6866,App Main Router,function_literal,function_reference,,,/vmc/,vmc,READ_ONLY,unknown,,,,,unknown,true,MANUAL_REVIEW,no,,1,ef9798fe30ae6866,App Main Router,function_literal
893cab22b022f9f7,Inbound Router VMC,function_literal,function_reference,,,^${baseTopic}/vmc/([^/]+)/set$,vmc,READ_ONLY,unknown,,,,,unknown,true,REGEX_ROUTE,no,,1,893cab22b022f9f7,Inbound Router VMC,function_literal
cb6b6b6eff77245e,Outbound Router VMC,function_literal,function_reference,,,alexa/vmc,vmc,READ_ONLY,unknown,,,vmc/speed/state,${baseTopic}/vmc/speed/state,unknown,true,LEGACY_MAP,yes,Topic presente nel contratto applicativo.,2,5268685dd658fbe0 ; cb6b6b6eff77245e,App -> Target VMC ; Outbound Router VMC,function_literal ; mqtt_node
893cab22b022f9f7,Inbound Router VMC,function_literal,function_reference,,,zara/android/domotica,vmc,READ_ONLY,unknown,,,,,unknown,true,DYNAMIC_TOPIC,no,,2,893cab22b022f9f7 ; cb6b6b6eff77245e,Inbound Router VMC ; Outbound Router VMC,function_literal
893cab22b022f9f7,Inbound Router VMC,function_application_topic,application_mapping,,,zara/android/domotica/vmc/([^/]+,vmc,READ_ONLY,unknown,,,vmc/([^/]+,${baseTopic}/vmc/([^/]+,unknown,true,CURRENT_APP_NAMESPACE,no,Topic proposto non ancora presente nel contratto.,1,893cab22b022f9f7,Inbound Router VMC,function_application_topic
01283d5864cde9b4,Inbound Router Settaggi,function_application_topic,application_mapping,,,zara/android/domotica/vmc/maxNightSpeed/state,vmc,STATE,scalar_or_boolean,,,vmc/maxNightSpeed/state,${baseTopic}/vmc/maxNightSpeed/state,normalized_scalar,true,CURRENT_APP_NAMESPACE,no,Topic proposto non ancora presente nel contratto.,1,01283d5864cde9b4,Inbound Router Settaggi,function_application_topic
cb6b6b6eff77245e,Outbound Router VMC,function_application_topic,application_mapping,,,zara/android/domotica/vmc/speed/state,vmc,STATE,scalar_or_boolean,,,vmc/speed/state,${baseTopic}/vmc/speed/state,normalized_scalar,true,CURRENT_APP_NAMESPACE,yes,Topic presente nel contratto applicativo.,1,cb6b6b6eff77245e,Outbound Router VMC,function_application_topic
